Country,Code,Calling Code,Year,CO2 emission (Tons),Population(2022),Area,% of World,Density(km2)
North Macedonia,MK,,1905,935159,2093599,,,81/km²
North Macedonia,MK,,1906,1070076,2093599,,,81/km²
North Macedonia,MK,,1907,1207410,2093599,,,81/km²
North Macedonia,MK,,1908,1355215,2093599,,,81/km²
North Macedonia,MK,,1909,1507047,2093599,,,81/km²
North Macedonia,MK,,1910,1657268,2093599,,,81/km²
North Macedonia,MK,,1911,1819974,2093599,,,81/km²
North Macedonia,MK,,1912,1986707,2093599,,,81/km²
North Macedonia,MK,,1913,2444620,2093599,,,81/km²
North Macedonia,MK,,1914,2444620,2093599,,,81/km²
North Macedonia,MK,,1915,2444620,2093599,,,81/km²
North Macedonia,MK,,1916,2444620,2093599,,,81/km²
North Macedonia,MK,,1917,2444620,2093599,,,81/km²
North Macedonia,MK,,1918,2444620,2093599,,,81/km²
North Macedonia,MK,,1919,2772851,2093599,,,81/km²
North Macedonia,MK,,1920,3208613,2093599,,,81/km²
North Macedonia,MK,,1921,3672567,2093599,,,81/km²
North Macedonia,MK,,1922,4346750,2093599,,,81/km²
North Macedonia,MK,,1923,5082149,2093599,,,81/km²
North Macedonia,MK,,1924,5836074,2093599,,,81/km²
North Macedonia,MK,,1925,6663700,2093599,,,81/km²
North Macedonia,MK,,1926,7469578,2093599,,,81/km²
North Macedonia,MK,,1927,8380168,2093599,,,81/km²
North Macedonia,MK,,1928,9414399,2093599,,,81/km²
North Macedonia,MK,,1929,10542467,2093599,,,81/km²
North Macedonia,MK,,1930,11604084,2093599,,,81/km²
North Macedonia,MK,,1931,12585153,2093599,,,81/km²
North Macedonia,MK,,1932,13479634,2093599,,,81/km²
North Macedonia,MK,,1933,14307260,2093599,,,81/km²
North Macedonia,MK,,1934,15168716,2093599,,,81/km²
North Macedonia,MK,,1935,16070446,2093599,,,81/km²
North Macedonia,MK,,1936,16959691,2093599,,,81/km²
North Macedonia,MK,,1937,17950426,2093599,,,81/km²
North Macedonia,MK,,1938,18888805,2093599,,,81/km²
North Macedonia,MK,,1939,19873499,2093599,,,81/km²
North Macedonia,MK,,1940,21005998,2093599,,,81/km²
North Macedonia,MK,,1941,21005998,2093599,,,81/km²
North Macedonia,MK,,1942,21005998,2093599,,,81/km²
North Macedonia,MK,,1943,21047480,2093599,,,81/km²
North Macedonia,MK,,1944,21057548,2093599,,,81/km²
North Macedonia,MK,,1945,21629838,2093599,,,81/km²
North Macedonia,MK,,1946,22760726,2093599,,,81/km²
North Macedonia,MK,,1947,24334222,2093599,,,81/km²
North Macedonia,MK,,1948,26107879,2093599,,,81/km²
North Macedonia,MK,,1949,28134053,2093599,,,81/km²
North Macedonia,MK,,1950,30080485,2093599,,,81/km²
North Macedonia,MK,,1951,31923010,2093599,,,81/km²
North Macedonia,MK,,1952,33773187,2093599,,,81/km²
North Macedonia,MK,,1953,35610477,2093599,,,81/km²
North Macedonia,MK,,1954,37802176,2093599,,,81/km²
North Macedonia,MK,,1955,40312038,2093599,,,81/km²
North Macedonia,MK,,1956,43181544,2093599,,,81/km²
North Macedonia,MK,,1957,46297526,2093599,,,81/km²
North Macedonia,MK,,1958,49368401,2093599,,,81/km²
North Macedonia,MK,,1959,52888732,2093599,,,81/km²
North Macedonia,MK,,1960,56734072,2093599,,,81/km²
North Macedonia,MK,,1961,60764671,2093599,,,81/km²
North Macedonia,MK,,1962,64900788,2093599,,,81/km²
North Macedonia,MK,,1963,69502067,2093599,,,81/km²
North Macedonia,MK,,1964,74715104,2093599,,,81/km²
North Macedonia,MK,,1965,80078765,2093599,,,81/km²
North Macedonia,MK,,1966,85393695,2093599,,,81/km²
North Macedonia,MK,,1967,90762189,2093599,,,81/km²
North Macedonia,MK,,1968,96504021,2093599,,,81/km²
North Macedonia,MK,,1969,102457290,2093599,,,81/km²
North Macedonia,MK,,1970,110236975,2093599,,,81/km²
North Macedonia,MK,,1971,118621572,2093599,,,81/km²
North Macedonia,MK,,1972,126480194,2093599,,,81/km²
North Macedonia,MK,,1973,135868011,2093599,,,81/km²
North Macedonia,MK,,1974,145296907,2093599,,,81/km²
North Macedonia,MK,,1975,155135387,2093599,,,81/km²
North Macedonia,MK,,1976,165290017,2093599,,,81/km²
North Macedonia,MK,,1977,175165147,2093599,,,81/km²
North Macedonia,MK,,1978,186200564,2093599,,,81/km²
North Macedonia,MK,,1979,198203760,2093599,,,81/km²
North Macedonia,MK,,1980,210006795,2093599,,,81/km²
North Macedonia,MK,,1981,222852115,2093599,,,81/km²
North Macedonia,MK,,1982,234653136,2093599,,,81/km²
North Macedonia,MK,,1983,247360720,2093599,,,81/km²
North Macedonia,MK,,1984,260761818,2093599,,,81/km²
North Macedonia,MK,,1985,274431945,2093599,,,81/km²
North Macedonia,MK,,1986,288708595,2093599,,,81/km²
North Macedonia,MK,,1987,302646946,2093599,,,81/km²
North Macedonia,MK,,1988,317029516,2093599,,,81/km²
North Macedonia,MK,,1989,331368188,2093599,,,81/km²
North Macedonia,MK,,1990,345552611,2093599,,,81/km²
North Macedonia,MK,,1991,355587627,2093599,,,81/km²
North Macedonia,MK,,1992,366572299,2093599,,,81/km²
North Macedonia,MK,,1993,376695931,2093599,,,81/km²
North Macedonia,MK,,1994,387229931,2093599,,,81/km²
North Macedonia,MK,,1995,397866523,2093599,,,81/km²
North Macedonia,MK,,1996,409551019,2093599,,,81/km²
North Macedonia,MK,,1997,420128987,2093599,,,81/km²
North Macedonia,MK,,1998,432700171,2093599,,,81/km²
North Macedonia,MK,,1999,444366347,2093599,,,81/km²
North Macedonia,MK,,2000,456362283,2093599,,,81/km²
North Macedonia,MK,,2001,468288603,2093599,,,81/km²
North Macedonia,MK,,2002,479156027,2093599,,,81/km²
North Macedonia,MK,,2003,490382523,2093599,,,81/km²
North Macedonia,MK,,2004,501488107,2093599,,,81/km²
North Macedonia,MK,,2005,512666971,2093599,,,81/km²
North Macedonia,MK,,2006,523501419,2093599,,,81/km²
North Macedonia,MK,,2007,532884923,2093599,,,81/km²
North Macedonia,MK,,2008,542180491,2093599,,,81/km²
North Macedonia,MK,,2009,550772571,2093599,,,81/km²
North Macedonia,MK,,2010,559273051,2093599,,,81/km²
North Macedonia,MK,,2011,568469691,2093599,,,81/km²
North Macedonia,MK,,2012,577204667,2093599,,,81/km²
North Macedonia,MK,,2013,584976011,2093599,,,81/km²
North Macedonia,MK,,2014,592435915,2093599,,,81/km²
North Macedonia,MK,,2015,599459803,2093599,,,81/km²
North Macedonia,MK,,2016,606447051,2093599,,,81/km²
North Macedonia,MK,,2017,613950923,2093599,,,81/km²
North Macedonia,MK,,2018,620974811,2093599,,,81/km²
North Macedonia,MK,,2019,628949485,2093599,,,81/km²
North Macedonia,MK,,2020,636095994,2093599,,,81/km²
Norway,NO,47,1750,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1751,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1752,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1753,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1754,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1755,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1756,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1757,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1758,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1759,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1760,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1761,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1762,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1763,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1764,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1765,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1766,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1767,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1768,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1769,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1770,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1771,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1772,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1773,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1774,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1775,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1776,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1777,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1778,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1779,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1780,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1781,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1782,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1783,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1784,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1785,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1786,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1787,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1788,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1789,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1790,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1791,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1792,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1793,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1794,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1795,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1796,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1797,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1798,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1799,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1800,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1801,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1802,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1803,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1804,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1805,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1806,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1807,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1808,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1809,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1810,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1811,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1812,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1813,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1814,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1815,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1816,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1817,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1818,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1819,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1820,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1821,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1822,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1823,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1824,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1825,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1826,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1827,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1828,0,5434319,323802,0.20%,17/km²
Norway,NO,47,1829,10992,5434319,323802,0.20%,17/km²
Norway,NO,47,1830,18320,5434319,323802,0.20%,17/km²
Norway,NO,47,1831,21984,5434319,323802,0.20%,17/km²
Norway,NO,47,1832,21984,5434319,323802,0.20%,17/km²
Norway,NO,47,1833,21984,5434319,323802,0.20%,17/km²
Norway,NO,47,1834,21984,5434319,323802,0.20%,17/km²
Norway,NO,47,1835,36640,5434319,323802,0.20%,17/km²
Norway,NO,47,1836,54960,5434319,323802,0.20%,17/km²
Norway,NO,47,1837,80608,5434319,323802,0.20%,17/km²
Norway,NO,47,1838,131904,5434319,323802,0.20%,17/km²
Norway,NO,47,1839,172208,5434319,323802,0.20%,17/km²
Norway,NO,47,1840,216176,5434319,323802,0.20%,17/km²
Norway,NO,47,1841,274800,5434319,323802,0.20%,17/km²
Norway,NO,47,1842,348080,5434319,323802,0.20%,17/km²
Norway,NO,47,1843,410368,5434319,323802,0.20%,17/km²
Norway,NO,47,1844,476320,5434319,323802,0.20%,17/km²
Norway,NO,47,1845,575248,5434319,323802,0.20%,17/km²
Norway,NO,47,1846,674176,5434319,323802,0.20%,17/km²
Norway,NO,47,1847,776768,5434319,323802,0.20%,17/km²
Norway,NO,47,1848,908672,5434319,323802,0.20%,17/km²
Norway,NO,47,1849,1014928,5434319,323802,0.20%,17/km²
Norway,NO,47,1850,1154160,5434319,323802,0.20%,17/km²
Norway,NO,47,1851,1304384,5434319,323802,0.20%,17/km²
Norway,NO,47,1852,1454608,5434319,323802,0.20%,17/km²
Norway,NO,47,1853,1619488,5434319,323802,0.20%,17/km²
Norway,NO,47,1854,1853984,5434319,323802,0.20%,17/km²
Norway,NO,47,1855,2110464,5434319,323802,0.20%,17/km²
Norway,NO,47,1856,2414576,5434319,323802,0.20%,17/km²
Norway,NO,47,1857,2718688,5434319,323802,0.20%,17/km²
Norway,NO,47,1858,2986160,5434319,323802,0.20%,17/km²
Norway,NO,47,1859,3312256,5434319,323802,0.20%,17/km²
Norway,NO,47,1860,3645680,5434319,323802,0.20%,17/km²
Norway,NO,47,1861,4074368,5434319,323802,0.20%,17/km²
Norway,NO,47,1862,4444432,5434319,323802,0.20%,17/km²
Norway,NO,47,1863,4807168,5434319,323802,0.20%,17/km²
Norway,NO,47,1864,5287152,5434319,323802,0.20%,17/km²
Norway,NO,47,1865,5759808,5434319,323802,0.20%,17/km²
Norway,NO,47,1866,6280096,5434319,323802,0.20%,17/km²
Norway,NO,47,1867,6899312,5434319,323802,0.20%,17/km²
Norway,NO,47,1868,7533184,5434319,323802,0.20%,17/km²
Norway,NO,47,1869,8086448,5434319,323802,0.20%,17/km²
Norway,NO,47,1870,8716656,5434319,323802,0.20%,17/km²
Norway,NO,47,1871,9328544,5434319,323802,0.20%,17/km²
Norway,NO,47,1872,9984400,5434319,323802,0.20%,17/km²
Norway,NO,47,1873,10643920,5434319,323802,0.20%,17/km²
Norway,NO,47,1874,11460992,5434319,323802,0.20%,17/km²
Norway,NO,47,1875,12486912,5434319,323802,0.20%,17/km²
Norway,NO,47,1876,13391920,5434319,323802,0.20%,17/km²
Norway,NO,47,1877,14612032,5434319,323802,0.20%,17/km²
Norway,NO,47,1878,15700240,5434319,323802,0.20%,17/km²
Norway,NO,47,1879,16843408,5434319,323802,0.20%,17/km²
Norway,NO,47,1880,18092832,5434319,323802,0.20%,17/km²
Norway,NO,47,1881,19386224,5434319,323802,0.20%,17/km²
Norway,NO,47,1882,20800528,5434319,323802,0.20%,17/km²
Norway,NO,47,1883,22324752,5434319,323802,0.20%,17/km²
Norway,NO,47,1884,23885616,5434319,323802,0.20%,17/km²
Norway,NO,47,1885,25669984,5434319,323802,0.20%,17/km²
Norway,NO,47,1886,27414048,5434319,323802,0.20%,17/km²
Norway,NO,47,1887,29095824,5434319,323802,0.20%,17/km²
Norway,NO,47,1888,31041408,5434319,323802,0.20%,17/km²
Norway,NO,47,1889,33261792,5434319,323802,0.20%,17/km²
Norway,NO,47,1890,35339280,5434319,323802,0.20%,17/km²
Norway,NO,47,1891,37753856,5434319,323802,0.20%,17/km²
Norway,NO,47,1892,40219728,5434319,323802,0.20%,17/km²
Norway,NO,47,1893,42681936,5434319,323802,0.20%,17/km²
Norway,NO,47,1894,45587488,5434319,323802,0.20%,17/km²
Norway,NO,47,1895,48646928,5434319,323802,0.20%,17/km²
Norway,NO,47,1896,51772320,5434319,323802,0.20%,17/km²
Norway,NO,47,1897,55157856,5434319,323802,0.20%,17/km²
Norway,NO,47,1898,58543392,5434319,323802,0.20%,17/km²
Norway,NO,47,1899,62592112,5434319,323802,0.20%,17/km²
Norway,NO,47,1900,66747088,5434319,323802,0.20%,17/km²
Norway,NO,47,1901,70641920,5434319,323802,0.20%,17/km²
Norway,NO,47,1902,74884832,5434319,323802,0.20%,17/km²
Norway,NO,47,1903,79124080,5434319,323802,0.20%,17/km²
Norway,NO,47,1904,83282720,5434319,323802,0.20%,17/km²
Norway,NO,47,1905,87430368,5434319,323802,0.20%,17/km²
Norway,NO,47,1906,91654960,5434319,323802,0.20%,17/km²
Norway,NO,47,1907,96436480,5434319,323802,0.20%,17/km²
Norway,NO,47,1908,102152320,5434319,323802,0.20%,17/km²
Norway,NO,47,1909,107915792,5434319,323802,0.20%,17/km²
Norway,NO,47,1910,113855136,5434319,323802,0.20%,17/km²
Norway,NO,47,1911,119933712,5434319,323802,0.20%,17/km²
Norway,NO,47,1912,126811040,5434319,323802,0.20%,17/km²
Norway,NO,47,1913,133728672,5434319,323802,0.20%,17/km²
Norway,NO,47,1914,141437728,5434319,323802,0.20%,17/km²
Norway,NO,47,1915,149886912,5434319,323802,0.20%,17/km²
Norway,NO,47,1916,157782832,5434319,323802,0.20%,17/km²
Norway,NO,47,1917,161278288,5434319,323802,0.20%,17/km²
Norway,NO,47,1918,165730048,5434319,323802,0.20%,17/km²
Norway,NO,47,1919,171020864,5434319,323802,0.20%,17/km²
Norway,NO,47,1920,176322672,5434319,323802,0.20%,17/km²
Norway,NO,47,1921,179697216,5434319,323802,0.20%,17/km²
Norway,NO,47,1922,186178832,5434319,323802,0.20%,17/km²
Norway,NO,47,1923,192971888,5434319,323802,0.20%,17/km²
Norway,NO,47,1924,200699264,5434319,323802,0.20%,17/km²
Norway,NO,47,1925,208294736,5434319,323802,0.20%,17/km²
Norway,NO,47,1926,214655440,5434319,323802,0.20%,17/km²
Norway,NO,47,1927,223323158,5434319,323802,0.20%,17/km²
Norway,NO,47,1928,231776782,5434319,323802,0.20%,17/km²
Norway,NO,47,1929,241297396,5434319,323802,0.20%,17/km²
Norway,NO,47,1930,250024032,5434319,323802,0.20%,17/km²
Norway,NO,47,1931,258110329,5434319,323802,0.20%,17/km²
Norway,NO,47,1932,266753755,5434319,323802,0.20%,17/km²
Norway,NO,47,1933,275932991,5434319,323802,0.20%,17/km²
Norway,NO,47,1934,285418077,5434319,323802,0.20%,17/km²
Norway,NO,47,1935,295199887,5434319,323802,0.20%,17/km²
Norway,NO,47,1936,305641069,5434319,323802,0.20%,17/km²
Norway,NO,47,1937,317401202,5434319,323802,0.20%,17/km²
Norway,NO,47,1938,327878904,5434319,323802,0.20%,17/km²
Norway,NO,47,1939,340393553,5434319,323802,0.20%,17/km²
Norway,NO,47,1940,346903114,5434319,323802,0.20%,17/km²
Norway,NO,47,1941,351716332,5434319,323802,0.20%,17/km²
Norway,NO,47,1942,356342447,5434319,323802,0.20%,17/km²
Norway,NO,47,1943,361785903,5434319,323802,0.20%,17/km²
Norway,NO,47,1944,366665044,5434319,323802,0.20%,17/km²
Norway,NO,47,1945,370676559,5434319,323802,0.20%,17/km²
Norway,NO,47,1946,377749990,5434319,323802,0.20%,17/km²
Norway,NO,47,1947,388377352,5434319,323802,0.20%,17/km²
Norway,NO,47,1948,399359885,5434319,323802,0.20%,17/km²
Norway,NO,47,1949,409766902,5434319,323802,0.20%,17/km²
Norway,NO,47,1950,418199082,5434319,323802,0.20%,17/km²
Norway,NO,47,1951,427675028,5434319,323802,0.20%,17/km²
Norway,NO,47,1952,437359792,5434319,323802,0.20%,17/km²
Norway,NO,47,1953,447143274,5434319,323802,0.20%,17/km²
Norway,NO,47,1954,457025626,5434319,323802,0.20%,17/km²
Norway,NO,47,1955,468439411,5434319,323802,0.20%,17/km²
Norway,NO,47,1956,480391418,5434319,323802,0.20%,17/km²
Norway,NO,47,1957,491749381,5434319,323802,0.20%,17/km²
Norway,NO,47,1958,502935077,5434319,323802,0.20%,17/km²
Norway,NO,47,1959,514743237,5434319,323802,0.20%,17/km²
Norway,NO,47,1960,527830044,5434319,323802,0.20%,17/km²
Norway,NO,47,1961,541165527,5434319,323802,0.20%,17/km²
Norway,NO,47,1962,555225918,5434319,323802,0.20%,17/km²
Norway,NO,47,1963,570191198,5434319,323802,0.20%,17/km²
Norway,NO,47,1964,586361518,5434319,323802,0.20%,17/km²
Norway,NO,47,1965,602751440,5434319,323802,0.20%,17/km²
Norway,NO,47,1966,622291510,5434319,323802,0.20%,17/km²
Norway,NO,47,1967,641595747,5434319,323802,0.20%,17/km²
Norway,NO,47,1968,662709436,5434319,323802,0.20%,17/km²
Norway,NO,47,1969,684903202,5434319,323802,0.20%,17/km²
Norway,NO,47,1970,712881947,5434319,323802,0.20%,17/km²
Norway,NO,47,1971,740047997,5434319,323802,0.20%,17/km²
Norway,NO,47,1972,769443053,5434319,323802,0.20%,17/km²
Norway,NO,47,1973,799934886,5434319,323802,0.20%,17/km²
Norway,NO,47,1974,827629560,5434319,323802,0.20%,17/km²
Norway,NO,47,1975,858241492,5434319,323802,0.20%,17/km²
Norway,NO,47,1976,891589720,5434319,323802,0.20%,17/km²
Norway,NO,47,1977,924920619,5434319,323802,0.20%,17/km²
Norway,NO,47,1978,957571431,5434319,323802,0.20%,17/km²
Norway,NO,47,1979,992229942,5434319,323802,0.20%,17/km²
Norway,NO,47,1980,1024042628,5434319,323802,0.20%,17/km²
Norway,NO,47,1981,1055888090,5434319,323802,0.20%,17/km²
Norway,NO,47,1982,1086844773,5434319,323802,0.20%,17/km²
Norway,NO,47,1983,1118843198,5434319,323802,0.20%,17/km²
Norway,NO,47,1984,1152712985,5434319,323802,0.20%,17/km²
Norway,NO,47,1985,1185060574,5434319,323802,0.20%,17/km²
Norway,NO,47,1986,1219918233,5434319,323802,0.20%,17/km²
Norway,NO,47,1987,1253199549,5434319,323802,0.20%,17/km²
Norway,NO,47,1988,1288876505,5434319,323802,0.20%,17/km²
Norway,NO,47,1989,1323111609,5434319,323802,0.20%,17/km²
Norway,NO,47,1990,1358209609,5434319,323802,0.20%,17/km²
Norway,NO,47,1991,1391749609,5434319,323802,0.20%,17/km²
Norway,NO,47,1992,1426217609,5434319,323802,0.20%,17/km²
Norway,NO,47,1993,1462225609,5434319,323802,0.20%,17/km²
Norway,NO,47,1994,1500139609,5434319,323802,0.20%,17/km²
Norway,NO,47,1995,1538661609,5434319,323802,0.20%,17/km²
Norway,NO,47,1996,1580255609,5434319,323802,0.20%,17/km²
Norway,NO,47,1997,1622011609,5434319,323802,0.20%,17/km²
Norway,NO,47,1998,1663896609,5434319,323802,0.20%,17/km²
Norway,NO,47,1999,1706542609,5434319,323802,0.20%,17/km²
Norway,NO,47,2000,1748713609,5434319,323802,0.20%,17/km²
Norway,NO,47,2001,1792250609,5434319,323802,0.20%,17/km²
Norway,NO,47,2002,1834873609,5434319,323802,0.20%,17/km²
Norway,NO,47,2003,1878885609,5434319,323802,0.20%,17/km²
Norway,NO,47,2004,1923242609,5434319,323802,0.20%,17/km²
Norway,NO,47,2005,1966624609,5434319,323802,0.20%,17/km²
Norway,NO,47,2006,2010596609,5434319,323802,0.20%,17/km²
Norway,NO,47,2007,2056310609,5434319,323802,0.20%,17/km²
Norway,NO,47,2008,2101147609,5434319,323802,0.20%,17/km²
Norway,NO,47,2009,2144415609,5434319,323802,0.20%,17/km²
Norway,NO,47,2010,2190112609,5434319,323802,0.20%,17/km²
Norway,NO,47,2011,2234929609,5434319,323802,0.20%,17/km²
Norway,NO,47,2012,2279271609,5434319,323802,0.20%,17/km²
Norway,NO,47,2013,2323910609,5434319,323802,0.20%,17/km²
Norway,NO,47,2014,2368988609,5434319,323802,0.20%,17/km²
Norway,NO,47,2015,2414604609,5434319,323802,0.20%,17/km²
Norway,NO,47,2016,2459404609,5434319,323802,0.20%,17/km²
Norway,NO,47,2017,2503776609,5434319,323802,0.20%,17/km²
Norway,NO,47,2018,2548245609,5434319,323802,0.20%,17/km²
Norway,NO,47,2019,2591110609,5434319,323802,0.20%,17/km²
Norway,NO,47,2020,2632393609,5434319,323802,0.20%,17/km²
Oman,OM,968,1750,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1751,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1752,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1753,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1754,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1755,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1756,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1757,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1758,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1759,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1760,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1761,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1762,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1763,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1764,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1765,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1766,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1767,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1768,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1769,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1770,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1771,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1772,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1773,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1774,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1775,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1776,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1777,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1778,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1779,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1780,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1781,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1782,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1783,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1784,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1785,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1786,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1787,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1788,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1789,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1790,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1791,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1792,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1793,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1794,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1795,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1796,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1797,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1798,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1799,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1800,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1801,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1802,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1803,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1804,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1805,0,4576298,309500,0.20%,15/km²
Oman,OM,968,1806,0,4576298,309500,0.20%,15/km²
